6.3937	-1.54342	-2.2249	1.55597	1.03732	6.3228	-1.81431	6.3	-1.8	3.16069	-0.2783	0	-0.999494	-2.9985	3.01428	11.2627
6.36574	-1.69336	-2.26587	1.58302	0.969768	6.24641	-1.95075	6.25	-1.95	3.16066	-0.302429	0	-0.999489	-2.99847	4.18003	11.2627
6.42992	-1.84046	-2.33052	1.7807	1.22474	6.31851	-2.10969	6.3	-2.1	3.16222	-0.321751	0	0.999984	-2.99994	4.18003	9.65919
6.43297	-1.98997	-2.36609	1.81807	1.16985	6.34644	-2.23829	6.35	-2.25	3.16221	-0.340528	0	0.999979	-2.99994	3.57391	9.65919
6.41986	-2.13273	-2.36103	1.79723	1.01918	6.32593	-2.40018	6.35	-2.4	2.72613	-0.361357	0	0	-2.72613	3.57391	4.3621
6.42518	-2.29693	-2.39526	1.8234	0.963179	6.34927	-2.55175	6.35	-2.55	2.72611	-0.381863	0	0	-2.72611	3.67485	4.3621
6.4777	-2.44332	-2.43046	1.91466	1.02403	6.43125	-2.71878	6.4	-2.7	2.8761	-0.399221	0	0.909499	-2.72851	3.67485	3.40213
6.49836	-2.60526	-2.46057	1.9393	0.972941	6.43257	-2.84245	6.45	-2.85	2.8761	-0.416065	0	0.909503	-2.72851	3.17347	3.40213
6.50866	-2.73928	-2.46079	1.93312	0.885568	6.46536	-3.00452	6.45	-3	2.99754	-0.435353	0	0	-2.99754	3.17347	2.83796
6.52069	-2.89544	-2.49083	1.93865	0.829598	6.44119	-3.14955	6.45	-3.15	2.99754	-0.454302	0	0	-2.99754	3.74963	2.83796
6.57957	-3.03974	-2.51815	2.00242	0.862333	6.52249	-3.32007	6.5	-3.3	2.87894	-0.469782	0	0.910402	-2.7312	3.74963	2.9502
6.60757	-3.20682	-2.54566	2.01134	0.809836	6.5453	-3.45745	6.55	-3.45	2.87894	-0.484792	0	0.910402	-2.7312	3.53639	2.9502
6.69375	-3.34503	-2.57928	2.09802	0.881589	6.6358	-3.59197	6.65	-3.6	3.27604	-0.49618	0	1.81722	-2.72583	3.53639	5.25407
6.75073	-3.50596	-2.60473	2.11957	0.842358	6.76011	-3.75457	6.75	-3.75	3.27602	-0.507098	0	1.81721	-2.72581	3.19042	5.25407
6.81292	-3.64466	-2.61165	2.1448	0.812331	6.83625	-3.92723	6.8	-3.9	2.87131	-0.520728	0	0.907988	-2.72396	3.19042	1.45176
6.86847	-3.80847	-2.63546	2.15381	0.764466	6.85997	-4.05805	6.85	-4.05	2.87127	-0.533954	0	0.907976	-2.72393	3.28264	1.45176
6.92833	-3.94661	-2.63829	2.16757	0.725858	6.86943	-4.18507	6.9	-4.2	2.87557	-0.546789	0	0.909334	-2.72801	3.28264	1.31817
6.97876	-4.11234	-2.65833	2.16416	0.671151	6.94332	-4.34473	6.95	-4.35	2.87555	-0.559246	0	0.90933	-2.72799	3.00191	1.31817
7.01638	-4.25493	-2.64264	2.13507	0.570227	7.05156	-4.49706	7	-4.45	2.03494	-0.566267	0	0.910054	-1.8201	3.00191	6.77441
7.0716	-4.40767	-2.65377	2.13608	0.53307	7.04099	-4.55018	7.05	-4.55	2.03494	-0.573128	0	0.910054	-1.8201	1.1779	6.77441
7.13343	-4.54216	-2.65193	2.14167	0.499208	7.10252	-4.67934	7.1	-4.7	2.87229	-0.584745	0	0.908302	-2.72489	1.1779	0.68338
7.18474	-4.70062	-2.66358	2.13313	0.455889	7.14735	-4.86125	7.15	-4.85	2.87229	-0.596028	0	0.908297	-2.72489	1.5223	0.68338
7.28901	-4.82621	-2.68327	2.19225	0.513258	7.3138	-5.05204	7.25	-5	3.27938	-0.603749	0	1.81907	-2.72861	1.5223	4.44761
7.34449	-4.98495	-2.69479	2.18098	0.466287	7.30424	-5.15404	7.35	-5.15	3.27938	-0.611182	0	1.81907	-2.72861	1.70374	4.44761
7.41285	-5.11756	-2.69391	2.18626	0.439969	7.29446	-5.23429	7.4	-5.3	2.87198	-0.621527	0	0.908194	-2.7246	1.70374	0.540161
7.47051	-5.27823	-2.70576	2.17208	0.39408	7.44737	-5.45308	7.45	-5.45	2.87195	-0.631584	0	0.90819	-2.72457	1.73163	0.540161
7.55308	-5.409	-2.70982	2.18707	0.385245	7.63082	-5.61863	7.55	-5.55	2.5735	-0.633896	0	1.81974	-1.81974	1.73163	0.599876
7.62887	-5.5527	-2.71824	2.18954	0.362473	7.64356	-5.66706	7.65	-5.65	2.57347	-0.636141	0	1.81972	-1.81972	0.703235	0.599876
7.6992	-5.68255	-2.7151	2.18927	0.334742	7.60376	-5.74774	7.7	-5.8	2.87715	-0.645576	0	0.90983	-2.72951	0.703235	0.537758
7.76147	-5.83411	-2.72214	2.1764	0.298194	7.7342	-5.95374	7.75	-5.95	2.87712	-0.65476	0	0.909826	-2.72948	0.865647	0.537758
7.87772	-5.93788	-2.7411	2.24428	0.384456	7.82165	-6.06822	7.85	-6.1	3.60303	-0.660602	0	1.9986	-2.9979	0.865647	10.5422
7.94447	-6.07942	-2.75193	2.23337	0.348632	7.95703	-6.24328	7.95	-6.25	3.60299	-0.666247	0	1.99858	-2.99787	1.44863	10.5422
8.03499	-6.20696	-2.75425	2.24272	0.333873	8.17338	-6.44684	8.05	-6.35	2.57017	-0.667886	0	1.81738	-1.81739	1.44863	1.06454
8.12382	-6.34484	-2.76202	2.24655	0.316178	8.15891	-6.45335	8.15	-6.45	2.57015	-0.669482	0	1.81737	-1.81737	0.667855	1.06454
8.20399	-6.47004	-2.75886	2.24683	0.293353	8.08628	-6.51855	8.2	-6.6	2.87543	-0.677708	0	0.909293	-2.72787	0.667855	0.540116
8.27318	-6.62168	-2.76569	2.22869	0.253571	8.25411	-6.74791	8.25	-6.75	2.87543	-0.68573	0	0.909293	-2.72787	0.940562	0.540116
8.36001	-6.74534	-2.76562	2.23663	0.247252	8.25648	-6.78122	8.35	-6.85	2.57378	-0.687032	0	1.81994	-1.81993	0.940562	0.134495
8.44227	-6.88251	-2.77	2.23303	0.227342	8.44494	-6.95805	8.45	-6.95	2.57377	-0.688302	0	1.81993	-1.81993	0.315679	0.134495
8.51504	-6.99686	-2.76739	2.23104	0.20974	8.39359	-7.01743	8.5	-7.1	3.16247	-0.695894	0	1.00006	-3.00018	0.315679	0.35589
8.5745	-7.13644	-2.77251	2.20962	0.173325	8.54925	-7.24433	8.55	-7.25	3.16247	-0.703305	0	1.00006	-3.00018	0.724015	0.35589
8.68134	-7.24331	-2.78403	2.24976	0.224727	8.64403	-7.39047	8.65	-7.4	3.60208	-0.707673	0	1.99807	-2.99712	0.724015	6.32697
8.74191	-7.38954	-2.79187	2.22431	0.182848	8.73559	-7.5421	8.75	-7.55	3.60209	-0.711911	0	1.99808	-2.99712	1.30656	6.32697
8.81021	-7.52582	-2.78584	2.19898	0.129861	8.87176	-7.71912	8.8	-7.65	2.03471	-0.715603	0	0.909955	-1.8199	1.30656	5.33842
8.87645	-7.67455	-2.78912	2.17835	0.0985111	8.84538	-7.75497	8.85	-7.75	2.03469	-0.71923	0	0.909946	-1.81988	0.45514	5.33842
8.95477	-7.79212	-2.79088	2.1828	0.100373	8.88333	-7.88636	8.9	-7.9	3.15943	-0.725945	0	0.999086	-2.9973	0.45514	0.232548
9.00405	-7.93775	-2.79476	2.15275	0.0610795	8.95966	-8.0381	8.95	-8.05	3.15943	-0.732506	0	0.999095	-2.9973	0.738788	0.232548
9.04319	-8.08284	-2.78344	2.10142	-0.0203173	8.8564	-8.01424	9	-8.15	2.03326	-0.735876	0	0.909309	-1.8186	0.738788	7.60197
9.10297	-8.2261	-2.78323	2.08376	-0.0387709	9.05896	-8.24314	9.05	-8.25	2.03325	-0.739188	0	0.909301	-1.81859	0.141658	7.60197
9.17762	-8.34724	-2.7862	2.09037	-0.0241612	9.17781	-8.47056	9.1	-8.4	3.16353	-0.745419	0	1.0004	-3.00119	0.141658	0.425991
9.21657	-8.4909	-2.78769	2.05958	-0.0567276	9.15332	-8.54857	9.15	-8.55	3.16351	-0.751513	0	1.00038	-3.00117	0.468987	0.425991
9.24852	-8.64378	-2.78154	2.00429	-0.136294	9.22922	-8.6898	9.2	-8.65	2.03371	-0.754596	0	0.909508	-1.819	0.468987	5.05901
9.29745	-8.78689	-2.77969	1.98514	-0.149416	9.24541	-8.76863	9.25	-8.75	2.03369	-0.757628	0	0.9095	-1.81899	0.164933	5.05901
9.45487	-8.87506	-2.79436	2.11495	0.0656397	9.37748	-9.00609	9.35	-8.95	4.47134	-0.763544	0	1.99965	-3.99928	0.164933	30.7596
9.49278	-9.02615	-2.79991	2.0832	0.0283137	9.44703	-9.15328	9.45	-9.15	4.47133	-0.769271	0	1.99964	-3.99928	1.06262	30.7596
9.53709	-9.15808	-2.79662	2.05396	-0.0180785	9.50096	-9.25642	9.5	-9.25	2.23514	-0.772066	0	0.999584	-1.99917	1.06262	2.31889
9.58072	-9.29782	-2.79874	2.03279	-0.0400547	9.54157	-9.35195	9.55	-9.35	2.23514	-0.774817	0	0.999584	-1.99917	0.274195	2.31889
9.61593	-9.43162	-2.79495	1.99929	-0.0869486	9.47534	-9.42627	9.55	-9.5	3.00023	-0.782773	0	0	-3.00023	0.274195	1.71159
9.63489	-9.58331	-2.79719	1.95964	-0.125481	9.54779	-9.64959	9.55	-9.65	3.0002	-0.790606	0	0	-3.0002	0.755281	1.71159
9.70341	-9.71061	-2.80072	1.9739	-0.0920953	9.69942	-9.88416	9.6	-9.8	3.15912	-0.795707	0	0.999005	-2.997	0.755281	1.08741
9.72247	-9.8623	-2.80351	1.93719	-0.126759	9.64606	-9.9341	9.65	-9.95	3.15911	-0.800703	0	0.998995	-2.997	0.682589	1.08741
9.73355	-10.0185	-2.7987	1.87737	-0.207334	9.60087	-9.96395	9.7	-10.05	2.03448	-0.803118	0	0.909855	-1.81969	0.682589	3.84843
9.7709	-10.1651	-2.79726	1.86012	-0.214079	9.73801	-10.1396	9.75	-10.15	2.03448	-0.805496	0	0.909847	-1.81969	0.0883613	3.84843
9.80726	-10.3035	-2.7987	1.84229	-0.226333	9.92627	-10.4745	9.75	-10.3	3.00065	-0.812823	0	0	-3.00065	0.0883613	0.617885
9.81901	-10.4494	-2.79961	1.81045	-0.248253	9.75524	-10.4732	9.75	-10.45	3.00063	-0.820038	0	0	-3.00063	0.288373	0.617885
9.86321	-10.5944	-2.79923	1.81191	-0.222452	9.71825	-10.5087	9.8	-10.6	2.87189	-0.824594	0	0.90817	-2.72451	0.288373	0.757521
9.88595	-10.7484	-2.7994	1.78939	-0.233409	9.85048	-10.7526	9.85	-10.75	2.87185	-0.82906	0	0.908161	-2.72448	0.0780477	0.757521
9.88294	-10.9063	-2.79775	1.73214	-0.303263	9.88465	-10.9383	9.85	-10.9	2.73074	-0.835957	0	0	-2.73074	0.0780477	2.25805
9.88919	-11.0605	-2.7969	1.70262	-0.317288	9.83614	-11.041	9.85	-11.05	2.73073	-0.842751	0	0	-2.73073	0.179826	2.25805
9.90232	-11.1989	-2.79642	1.68331	-0.321701	9.83952	-11.1692	9.85	-11.2	2.99965	-0.849443	0	0	-2.99965	0.179826	0.0528581
9.89818	-11.3428	-2.79694	1.65324	-0.336208	9.84568	-11.3496	9.85	-11.35	2.99961	-0.856035	0	0	-2.99961	0.169683	0.0528581
9.91062	-11.4829	-2.79761	1.63944	-0.330799	9.87961	-11.5637	9.85	-11.5	2.99843	-0.862528	0	0	-2.99843	0.169683	0.0598695
9.89713	-11.6272	-2.79816	1.60693	-0.347235	9.83206	-11.6307	9.85	-11.65	2.99843	-0.868924	0	0	-2.99843	0.25284	0.0598695
9.80438	-11.7744	-2.79669	1.46525	-0.549407	9.85311	-11.8523	9.8	-11.75	2.23675	-0.87564	0	-1.0003	-2.00061	0.25284	15.8084
9.78093	-11.9079	-2.79407	1.43271	-0.555965	9.74928	-11.8442	9.75	-11.85	2.23673	-0.882316	0	-1.00029	-2.00059	0.248258	15.8084
9.75128	-12.0443	-2.79343	1.39573	-0.569818	9.69694	-11.9706	9.7	-12	3.16353	-0.890995	0	-1.0004	-3.00119	0.248258	0.135426
9.70917	-12.18	-2.79268	1.35604	-0.581627	9.65354	-12.1497	9.65	-12.15	3.1635	-0.899578	0	-1.00039	-3.00116	0.218976	0.135426
9.62778	-12.3123	-2.79419	1.25928	-0.694492	9.72311	-12.3964	9.6	-12.25	2.23585	-0.90609	0	-0.999885	-1.99981	0.218976	4.31424
9.57622	-12.4363	-2.79081	1.21873	-0.702533	9.54859	-12.3478	9.55	-12.35	2.23583	-0.912562	0	-0.999884	-1.99979	0.421057	4.31424
9.44074	-12.5477	-2.79211	1.07237	-0.884792	9.39039	-12.3902	9.45	-12.45	2.82566	-0.921537	0	-1.99803	-1.99805	0.421057	9.62172
9.369	-12.6584	-2.78788	1.02385	-0.892235	9.36086	-12.5501	9.35	-12.55	2.82566	-0.93049	0	-1.99804	-1.99804	0.574584	9.62172
9.28467	-12.7852	-2.78755	0.971629	-0.898048	9.34456	-12.7106	9.3	-12.65	2.0343	-0.936849	0	-0.909773	-1.81953	0.574584	0.0542812
9.19835	-12.8962	-2.782	0.919337	-0.905906	9.22134	-12.7613	9.25	-12.75	2.03431	-0.943167	0	-0.909773	-1.81954	0.914228	0.0542812
9.02141	-12.9599	-2.78824	0.736366	-1.14207	9.15326	-13.0031	9.05	-12.85	4.46383	-0.957204	0	-3.99257	-1.99629	0.914228	16.8127
8.90002	-13.0393	-2.78621	0.666325	-1.15594	8.84161	-12.9519	8.85	-12.95	4.46379	-0.9713	0	-3.99253	-1.99627	0.574934	16.8127
8.75399	-13.112	-2.78732	0.567384	-1.2146	8.71632	-12.9613	8.75	-13	2.03628	-0.978369	0	-1.8213	-0.910651	0.574934	1.14187
8.62469	-13.1752	-2.7821	0.494092	-1.2269	8.66358	-13.0431	8.65	-13.05	2.03628	-0.985451	0	-1.8213	-0.910651	0.931639	1.14187
8.4815	-13.2165	-2.78446	0.394215	-1.29457	8.54518	-13.1702	8.5	-13.1	3.15912	-0.995227	0	-2.997	-0.999005	0.931639	1.4375
8.3488	-13.253	-2.78128	0.321163	-1.30612	8.35763	-13.1557	8.35	-13.15	3.15911	-1.00505	0	-2.997	-0.998995	0.478032	1.4375
8.17781	-13.2579	-2.78541	0.188767	-1.41246	8.22926	-13.1698	8.2	-13.15	2.72741	-1.01322	0	-2.72741	0	0.478032	3.72033
8.02383	-13.2637	-2.78199	0.0995677	-1.42786	8.03583	-13.1513	8.05	-13.15	2.72742	-1.02148	0	-2.72742	0	0.651463	3.72033
7.86813	-13.2662	-2.78107	0.0170958	-1.43068	7.82914	-13.0525	7.9	-13.15	2.72986	-1.02982	0	-2.72986	0	0.651463	0.510367
7.71879	-13.2494	-2.77772	-0.0703853	-1.4443	7.76538	-13.1647	7.75	-13.15	2.72986	-1.03824	0	-2.72986	0	0.47225	0.510367
7.59862	-13.3087	-2.76722	-0.0399487	-1.26368	7.66146	-13.3079	7.6	-13.2	3.16007	-1.04839	0	-2.9979	-0.999304	0.47225	13.3158
7.45877	-13.291	-2.76668	-0.108799	-1.26987	7.44786	-13.2517	7.45	-13.25	3.16007	-1.05859	0	-2.9979	-0.999304	0.0886636	13.3158
7.30698	-13.2785	-2.76433	-0.161021	-1.23425	7.21108	-13.0985	7.3	-13.25	2.72846	-1.06723	0	-2.72846	0	0.0886636	1.12835
7.15833	-13.2472	-2.76411	-0.230249	-1.23594	7.16011	-13.2382	7.15	-13.25	2.72844	-1.07596	0	-2.72844	0	0.00453878	1.12835
7.02288	-13.1753	-2.76749	-0.33255	-1.30028	6.88472	-12.9588	7	-13.2	3.16	-1.0832	0	-2.99784	0.999284	0.00453878	2.21132
6.8895	-13.1305	-2.76912	-0.393734	-1.29395	6.84891	-13.1493	6.85	-13.15	3.16	-1.09056	0	-2.99784	0.999284	0.100517	2.21132
6.74987	-13.0869	-2.7671	-0.443419	-1.26051	6.77424	-13.2337	6.7	-13.1	2.87542	-1.09803	0	-2.72787	0.909275	0.100517	0.707553
6.60836	-13.0283	-2.76934	-0.503254	-1.2474	6.55759	-13.0679	6.55	-13.05	2.87543	-1.10562	0	-2.72787	0.909284	0.219172	0.707553
6.45931	-13.0161	-2.75829	-0.486555	-1.10496	6.40137	-13.0799	6.4	-13.05	2.72678	-1.11484	0	-2.72678	0	0.219172	12.0838
6.31617	-12.9665	-2.76098	-0.52643	-1.07897	6.26174	-13.0534	6.25	-13.05	2.72678	-1.12415	0	-2.72678	0	0.592593	12.0838
6.1742	-12.921	-2.75629	-0.542237	-1.00863	6.10143	-13.0076	6.1	-13	2.87731	-1.13207	0	-2.72966	0.909888	0.592593	2.47435
6.02894	-12.8678	-2.75997	-0.572223	-0.976754	5.94198	-12.9494	5.95	-12.95	2.87728	-1.1401	0	-2.72963	0.90988	0.80466	2.47435
5.93459	-12.7472	-2.76872	-0.681905	-1.07808	5.79854	-12.8478	5.8	-12.85	3.60287	-1.14681	0	-2.99777	1.99851	0.80466	6.35297
5.80272	-12.6848	-2.77468	-0.706971	-1.04046	5.65107	-12.7365	5.65	-12.75	3.60288	-1.15366	0	-2.99778	1.99852	1.38641	6.35297
5.66481	-12.6232	-2.76554	-0.704834	-0.943591	5.50547	-12.5721	5.55	-12.7	2.03257	-1.1588	0	-1.81798	0.908995	1.38641	8.15137
5.52569	-12.5566	-2.76867	-0.723673	-0.904169	5.43839	-12.652	5.45	-12.65	2.03257	-1.164	0	-1.81799	0.908995	0.99121	8.15137
5.42025	-12.4412	-2.77284	-0.791247	-0.933588	5.27506	-12.4782	5.3	-12.55	3.27658	-1.17121	0	-2.72627	1.81753	0.99121	1.00487
5.2749	-12.3737	-2.7779	-0.796775	-0.878489	5.1307	-12.4684	5.15	-12.45	3.27654	-1.17857	0	-2.72625	1.8175	1.76977	1.00487
5.15823	-12.2795	-2.77513	-0.822499	-0.845503	5.04446	-12.3808	5.05	-12.35	2.57372	-1.18264	0	-1.8199	1.81989	1.76977	0.822132
5.02719	-12.1941	-2.77835	-0.837073	-0.807509	4.92985	-12.2499	4.95	-12.25	2.57373	-1.18678	0	-1.81991	1.8199	0.760735	0.822132
4.93612	-12.0836	-2.78108	-0.881901	-0.813561	4.75061	-11.9803	4.85	-12.15	2.82742	-1.191	0	-1.99928	1.99929	0.760735	0.499962
4.82433	-12.0001	-2.78258	-0.894941	-0.781653	4.75915	-12.0666	4.75	-12.05	2.82741	-1.19531	0	-1.99928	1.99928	0.53509	0.499962
4.7347	-11.8743	-2.78511	-0.946183	-0.795294	4.69113	-11.9084	4.7	-11.9	2.8721	-1.19464	0	-0.908236	2.72471	0.53509	0.381975
4.64769	-11.7482	-2.78533	-0.989794	-0.794954	4.64378	-11.7442	4.65	-11.75	2.87209	-1.19396	0	-0.908231	2.7247	0.00151371	0.381975
4.55504	-11.6358	-2.77557	-1.00751	-0.754836	4.59746	-11.6205	4.6	-11.65	2.03449	-1.19474	0	-0.909847	1.81971	0.00151371	5.23628
4.48582	-11.5083	-2.77183	-1.05448	-0.763338	4.54975	-11.5706	4.55	-11.55	2.03447	-1.19553	0	-0.909843	1.81969	0.387646	5.23628
4.44086	-11.3558	-2.79366	-1.13836	-0.831561	4.47442	-11.3673	4.5	-11.35	4.1264	-1.19333	0	-1.0008	4.0032	0.387646	27.0927
4.40638	-11.211	-2.7943	-1.20101	-0.855212	4.44059	-11.1496	4.45	-11.15	4.12641	-1.19106	0	-1.0008	4.00321	0.299317	27.0927
4.37513	-11.0656	-2.78123	-1.26389	-0.879047	4.43713	-11.024	4.45	-11.05	1.81614	-1.18795	0	0	1.81614	0.299317	10.0277
4.36231	-10.909	-2.77831	-1.33797	-0.910401	4.45136	-10.93	4.45	-10.95	1.81612	-1.18479	0	0	1.81612	0.480096	10.0277
4.34004	-10.758	-2.77679	-1.39648	-0.92186	4.44745	-10.786	4.45	-10.8	2.72555	-1.17996	0	0	2.72555	0.480096	0.166565
4.35308	-10.6001	-2.77335	-1.47727	-0.958686	4.45788	-10.6457	4.45	-10.65	2.72554	-1.17501	0	0	2.72554	0.731189	0.166565
4.35471	-10.449	-2.77109	-1.54147	-0.975687	4.46329	-10.5756	4.45	-10.5	2.729	-1.16993	0	0	2.729	0.731189	0.388673
4.37605	-10.2961	-2.76892	-1.61305	-0.997679	4.44057	-10.3382	4.45	-10.35	2.72898	-1.16474	0	0	2.72898	0.323714	0.388673
4.40725	-10.144	-2.76724	-1.68908	-1.0282	4.51895	-10.2367	4.5	-10.2	2.87437	-1.1553	0	0.908962	2.72687	0.323714	0.439214
4.46028	-9.99392	-2.76527	-1.77067	-1.05757	4.54925	-10.0439	4.55	-10.05	2.87435	-1.14567	0	0.908954	2.72685	0.584629	0.439214
4.49199	-9.84854	-2.7641	-1.82274	-1.04626	4.63224	-9.9707	4.6	-9.9	2.8769	-1.13583	0	0.909756	2.72927	0.584629	0.481946
4.55949	-9.70548	-2.76288	-1.90032	-1.06884	4.63755	-9.74952	4.65	-9.75	2.87689	-1.12578	0	0.909752	2.72926	0.450307	0.481946
4.56443	-9.55533	-2.76245	-1.90059	-0.977042	4.60757	-9.4335	4.7	-9.6	2.87322	-1.11552	0	0.90859	2.72578	0.450307	2.2314
4.6471	-9.41769	-2.76189	-1.97665	-1.00045	4.74589	-9.4609	4.75	-9.45	2.8732	-1.10503	0	0.908586	2.72576	0.655668	2.2314
4.72215	-9.28372	-2.76133	-2.04084	-1.01086	4.89179	-9.39473	4.85	-9.3	3.28047	-1.09009	0	1.81967	2.72952	0.655668	0.469874
4.82666	-9.15192	-2.76373	-2.11768	-1.02955	4.94849	-9.13867	4.95	-9.15	3.28046	-1.0749	0	1.81967	2.72951	0.841171	0.469874
4.90601	-9.03547	-2.76476	-2.17324	-1.03481	4.95209	-8.96272	5	-9.05	2.23581	-1.06605	0	0.999884	1.99977	0.841171	0.0900686
4.9977	-8.92757	-2.76468	-2.23259	-1.04212	5.04121	-8.94979	5.05	-8.95	2.23578	-1.05708	0	0.999874	1.99974	0.130187	0.0900686
5.0677	-8.79753	-2.76091	-2.2476	-0.968218	5.20806	-8.88942	5.15	-8.8	3.27754	-1.04131	0	1.81805	2.72708	0.130187	1.92573
5.18173	-8.68023	-2.76425	-2.30817	-0.971319	5.26887	-8.63564	5.25	-8.65	3.2775	-1.02529	0	1.81803	2.72705	0.491167	1.92573
5.27921	-8.57973	-2.76459	-2.35598	-0.967571	5.3785	-8.56768	5.35	-8.55	2.82781	-1.01167	0	1.99956	1.99957	0.491167	0.119813
5.38782	-8.48056	-2.76778	-2.40625	-0.965789	5.44864	-8.42738	5.45	-8.45	2.82778	-0.997965	0	1.99954	1.99954	0.322997	0.119813
5.47971	-8.36305	-2.76366	-2.41632	-0.888692	5.56465	-8.44845	5.5	-8.35	2.03267	-0.988342	0	0.909045	1.81807	0.322997	1.99964
5.58695	-8.26068	-2.76311	-2.45943	-0.883974	5.53862	-8.24357	5.55	-8.25	2.03268	-0.97861	0	0.909045	1.81808	0.139036	1.99964
5.67023	-8.13027	-2.75877	-2.44083	-0.767481	5.64921	-8.02513	5.7	-8.1	3.85526	-0.957589	0	2.72608	2.72608	0.139036	3.92892
5.79342	-8.02747	-2.76274	-2.48069	-0.761584	5.85094	-7.95601	5.85	-7.95	3.85523	-0.936414	0	2.72606	2.72606	0.411648	3.92892
5.8931	-7.90943	-2.76034	-2.47616	-0.67908	5.93492	-7.84119	5.95	-7.85	2.57105	-0.922219	0	1.81801	1.81801	0.411648	2.00681
6.01663	-7.80894	-2.7641	-2.50914	-0.671982	6.05986	-7.73559	6.05	-7.75	2.57106	-0.907969	0	1.81802	1.81801	0.35695	2.00681
